annotation_id,persona_id,image_id,predicted_sentiment,caption_topic,just_topic
p4c871e7b_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,Neutral,-1,3
p4c871e7b_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,Positive,-1,0
p4c871e7b_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,Positive,68,69
p4c871e7b_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-,Negative,-1,57
p4c871e7b_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,Negative,-1,15
p4c871e7b_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Neutral,-1,1
p4c871e7b_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,Positive,41,0
p4c871e7b_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr,Positive,-1,3
p4c871e7b_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,Negative,-1,46
p4c871e7b_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,Negative,81,2
p4c871e7b_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,Negative,-1,11
p4c871e7b_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,Positive,4,79
p4c871e7b_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,Positive,-1,26
p4c871e7b_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,Negative,30,12
p4c871e7b_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,SlightlyPositive,29,-1
p4c871e7b_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,-1,82
p4c871e7b_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,160nowuoebdBnrXT3OgLQmAXD-qAJdkhn,Negative,-1,15
p4c871e7b_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,Positive,117,0
p4c871e7b_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,Positive,-1,89
p4c871e7b_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,Negative,-1,15
p4c871e7b_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,102tapSsNubXllWzP7asAW-qwMJApiWt6,Negative,93,15
p4c871e7b_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4,Positive,158,6
p4c871e7b_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by,Negative,42,28
p4c871e7b_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,Negative,-1,13
p4c871e7b_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T,Negative,88,30
p4c871e7b_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr,Positive,-1,16
p4c871e7b_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,Neutral,62,9
p4c871e7b_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,Negative,9,67
p4c871e7b_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG,Negative,-1,-1
p4c871e7b_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,Positive,34,8
p4c871e7b_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,Neutral,1,1
p4c871e7b_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,Neutral,-1,10
p4c871e7b_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,Negative,8,40
p4c871e7b_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,Negative,59,5
p4c871e7b_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ,Neutral,104,9
p4c871e7b_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8,Negative,-1,2
p4c871e7b_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,Neutral,16,4
p4c871e7b_img_1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1khAXDwBS9Lwg4diDT7HjvdqavZ6qRPrX,Neutral,2,-1
p4c871e7b_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,Neutral,24,20
p4c871e7b_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,Negative,0,62
p4c871e7b_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,4c871e7b-92b4-489f-bf7d-bf16e025f9aa,1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,Positive,120,0
pe90717b0_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,Negative,43,-1
pe90717b0_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,Positive,-1,31
pe90717b0_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,Negative,37,12
pe90717b0_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR,Neutral,-1,33
pe90717b0_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,Neutral,20,-1
pe90717b0_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U,Negative,-1,18
pe90717b0_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig,Negative,-1,-1
pe90717b0_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E,Neutral,7,7
pe90717b0_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,Negative,14,76
pe90717b0_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,Neutral,11,3
pe90717b0_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,Positive,-1,0
pe90717b0_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,Positive,68,-1
pe90717b0_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-,Negative,27,15
pe90717b0_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,Negative,66,13
pe90717b0_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Neutral,23,1
pe90717b0_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,Positive,72,0
pe90717b0_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr,Positive,-1,3
pe90717b0_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,Negative,57,46
pe90717b0_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,Negative,10,2
pe90717b0_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,Negative,166,11
pe90717b0_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,Positive,-1,-1
pe90717b0_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,Positive,203,26
pe90717b0_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,Negative,139,-1
pe90717b0_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,SlightlyPositive,138,-1
pe90717b0_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,-1,15
pe90717b0_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,160nowuoebdBnrXT3OgLQmAXD-qAJdkhn,Negative,129,15
pe90717b0_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,Positive,191,44
pe90717b0_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,Positive,-1,39
pe90717b0_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,Negative,-1,-1
pe90717b0_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,102tapSsNubXllWzP7asAW-qwMJApiWt6,Negative,-1,-1
pe90717b0_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4,Positive,-1,31
pe90717b0_img_16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,16G9fyPvX0wNHmwpIz9Vmx4TZPzi6H1by,Negative,-1,15
pe90717b0_img_1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1q3TNMRZ05nvi3ieCmJQFMvoRhls-oK46,Negative,49,97
pe90717b0_img_1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1C7EFJIu3VvSW5yNsdzCo02TfvOZ6NK9T,Negative,107,41
pe90717b0_img_1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1A-jAaJGMuowD6_ZwcKfoxUFD1VE03Hjr,Positive,-1,16
pe90717b0_img_1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1d_N60_USocfCq3b1PUo6ggQ0uXm7fxyP,SlightlyNegative,110,58
pe90717b0_img_1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1nCKChETlRSdOH97l6iNJrclGJUlHdZ-E,Negative,9,49
pe90717b0_img_103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,103V6ocF--_BPMnZoK9eUxTWbIZG2QsHG,Negative,-1,-1
pe90717b0_img_1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK__baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1vKcmpxFO6XnR5yGCJF-Vbq_dnVKj6QK_,Positive,-1,8
pe90717b0_img_1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1sfAJ-SYopUN1Hy20CmVASpKh0CmPGliN,Positive,1,1
pe90717b0_img_1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1t3cM_BgN9ALxP0Hp3f53XT5qE17uDx0A,Neutral,-1,10
pe90717b0_img_1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1kRXoE5m4UpYJMqBNT4niKKPc0R8hj6zR,Negative,8,82
pe90717b0_img_1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1VRTZwO0EUPeAN6buNdcn_LvIt-y78z2X,Negative,97,5
pe90717b0_img_13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,13z1njXGzj6Pwf49GtwRXx5t754PbKHiJ,Neutral,-1,80
pe90717b0_img_16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,16nwQtJeucg4qnhhT7vOZlCThfWr9ldn8,Negative,102,2
pe90717b0_img_1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1hctEzYSekwQsmfgDM6vrg-fFYs9iFc2A,Positive,16,4
pe90717b0_img_1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1hCanLX8A-eYvjKFWTM3UHT6UGA8WG0YW,SlightlyPositive,24,20
pe90717b0_img_1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ__baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1hqaCcpInGSaHSJ2FZ-4kyifUstMq5NQ_,Negative,0,12
pe90717b0_img_1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ_baseline,e90717b0-f0d0-4bac-ac37-a80b6d3f9f19,1cdQpAYnq9dZiHJyXcfh_AxKsr4jrHWrJ,Positive,120,0
pc525ac16_img_1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1eV8XkQbq8rECy6hbZrN1_qwSRyWXDqsK,Negative,-1,34
pc525ac16_img_1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1Q_gMcjg8yrq2M7OCj1uBySMtP03fZgx-,Positive,-1,31
pc525ac16_img_1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1RL3a1P0MAEe7b91QhSX-L6oBRP76YNZm,SlightlyNegative,13,104
pc525ac16_img_183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR_baseline,c525ac16-4c63-438f-8175-fc776f845d73,183xelmd0KIfYZwqufkbw8T5Q0bUFu_RR,SlightlyNegative,-1,33
pc525ac16_img_1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1k1UuU5dx3CPZHW_4sfUxolXLMyWE3yyy,SlightlyNegative,20,-1
pc525ac16_img_14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U_baseline,c525ac16-4c63-438f-8175-fc776f845d73,14oyRi0Ae7uRpRiJRw1lPfwwhhldXC84U,Negative,22,78
pc525ac16_img_1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1E7sGHkf9mgoSumKn_Oj9wLe8eymnUuig,SlightlyNegative,6,21
pc525ac16_img_1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1GXtaH5Nq_SC-6sHe432wuR1YcWyUX86E,Neutral,-1,7
pc525ac16_img_1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1_N1_AAszvKnXnIYt482CmVF4jRP1Agqb,Negative,12,76
pc525ac16_img_1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1jdOSY2GTxgFXHke0EClaQQxAXyzJMsRh,Neutral,163,3
pc525ac16_img_1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1nu9kONAhZF_V7NSJZqG5GsEI1Vsc9J56,Positive,25,0
pc525ac16_img_1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1DHpbzTqPkTr2dZbVQTAWaQKf4GlxDfps,Positive,68,98
pc525ac16_img_1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1HViKSthdMW2OR8-KpSmEsWqC5upS1Wb-,Negative,27,-1
pc525ac16_img_1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1RMftDANDs5S8TJ3e7aHCrPpuCAd9xtda,Negative,50,-1
pc525ac16_img_13VAge1esbhXsqK9d8LznHQzWgjFA-qRY_baseline,c525ac16-4c63-438f-8175-fc776f845d73,13VAge1esbhXsqK9d8LznHQzWgjFA-qRY,Neutral,-1,9
pc525ac16_img_1o7J69bQhbz_B92JymZCrYVdNyn3j3boo_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1o7J69bQhbz_B92JymZCrYVdNyn3j3boo,Positive,41,24
pc525ac16_img_1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1KCqQjSq3QRcBuByJxY87Xb--4lmy8mnr,Positive,171,3
pc525ac16_img_1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1VVqEHY3Eh-NtRWOsfSLxk2RoAPwBYQT9,Negative,51,-1
pc525ac16_img_1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1Qc6MdxjsuI8dWcauI1lP-kf8VyhE7u-Z,Negative,-1,2
pc525ac16_img_1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1SF9dCdqBX2lAPgUBP0_ucp6WHDf5j3jS,Negative,106,11
pc525ac16_img_1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1s7eVvxbs_jcfRFj3ZfJR7PPJC7cBGSdj,SlightlyPositive,-1,55
pc525ac16_img_1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1r7ff1KflZ1FUAQO6k9fhsHzpsmUdsFq4,Positive,-1,-1
pc525ac16_img_11DOuFmByYWPoQc2QyFxzxcb1da83nIqF_baseline,c525ac16-4c63-438f-8175-fc776f845d73,11DOuFmByYWPoQc2QyFxzxcb1da83nIqF,Negative,30,12
pc525ac16_img_1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1kRR4l61IqjrIGK-7K1R1rYB0-zLsrrG4,Negative,70,-1
pc525ac16_img_135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO_baseline,c525ac16-4c63-438f-8175-fc776f845d73,135hGJxVBbYi9bnQervsmqZcCc4_Fn1fO,Negative,5,-1
pc525ac16_img_160nowuoebdBnrXT3OgLQmAXD-qAJdkhn_baseline,c525ac16-4c63-438f-8175-fc776f845d73,160nowuoebdBnrXT3OgLQmAXD-qAJdkhn,Negative,96,82
pc525ac16_img_1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1sbeoG9lNoBoIWPVjpRxkq_-OFcm7JASF,Positive,117,10
pc525ac16_img_1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1iJTUQJrnL6JpSTFVieUrVMOwmk8CxOCQ,Positive,-1,39
pc525ac16_img_1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc_baseline,c525ac16-4c63-438f-8175-fc776f845d73,1vGXqNBhcyUBZaGxJsY9zWmyEZvMzG1yc,Negative,-1,34
pc525ac16_img_102tapSsNubXllWzP7asAW-qwMJApiWt6_baseline,c525ac16-4c63-438f-8175-fc776f845d73,102tapSsNubXllWzP7asAW-qwMJApiWt6,Negative,-1,15
pc525ac16_img_10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4_baseline,c525ac16-4c63-438f-8175-fc776f845d73,10ha6FXS8e5O7LoMJMasGsqRPE_9V8tk4,Positive,-1,6
